"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","SUPP CODE","NAME","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","EL-SEC ENROLLMENT 1996","FIPS STATE","FIPS COUNTY","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"05","2","038","001","302","SAN FRANCISCO COUNTY ROP","COORDINATOR","350 BROADWAY",,"SAN FRANCISCO","CA","94133",,"06","075","SAN FRANCISCO","CITY AND COUNTY","7360","84","SAN FRANCISCO, CA"
"07","2","001","001","301","BRIDGEPORT CITY SCHS","SUPT OF SCHS","45 LYON TERRACE, RM 303",,"BRIDGEPORT","CT","06604",21519,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","001","002","301","DANBURY PUBLIC SCHOOLS","C/O DANBURY BOARD OF ED ADM","63 BEAVER BROOK ROAD",,"DANBURY","CT","06810",8659,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","001","004","301","NORWALK CITY SCHS","SUPT","P. O. BOX 6001",,"NORWALK","CT","06852",10455,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","001","005","301","SHELTON CITY SCHS","SUPT","P. O. BOX 846",,"SHELTON","CT","06484",5282,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","001","006","301","STAMFORD CITY SCHS","SUPT","P. O. BOX 9310",,"STAMFORD","CT","06904",13932,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","002","001","301","BRISTOL CITY SCHS","SUPT","P. O. BOX 450",,"BRISTOL","CT","06010",8296,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","2","002","002","301","HARTFORD PUBLIC SCHOOLS","SUPT","249 HIGH ST",,"HARTFORD","CT","06103",23791,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","2","002","003","301","NEW BRITAIN CITY SCHS","SUPT","1 LIBERTY SQUARE",,"NEW BRITIAN","CT","06051",9241,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","2","003","003","301","TORRINGTON CITY SCHS","SUPT","355 MIGEON AVE",,"TORRINGTON","CT","06790",4867,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","2","004","002","301","MIDDLETOWN CITY SCHOOLS","SUPT","311 HUNTING HILL AVENUE",,"MIDDLETOWN","CT","06457",4710,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","2","005","001","301","ANSONIA PUBLIC SCHOOLS","SUPERINTENDENT","42 GROVE STREET",,"ANSONIA","CT","06401",2308,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","003","301","DERBY CITY SCHS","SUPT","P. O. BOX 373",,"DERBY","CT","06418",1445,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","004","301","MERIDEN CITY SCHS","SUPT","22 LIBERTY STREET",,"MERIDEN","CT","06450",8342,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","005","301","NAUGATUCK TOWN SCHS","SUPT","380 CHURCH ST",,"NAUGATUCK","CT","06770",5673,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","006","301","NEW HAVEN CITY SCHS","SUPT","200 ORANGE ST",,"NEW HAVEN","CT","06510",18777,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","008","301","WATERBURY CITY SCHS","SUPT","236 GRAND STREET","CHASE OFFICE BUILDING","WATERBURY","CT","06702",14315,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","501","301","MILFORD PUBLIC SCHOOLS","SUPT","70 WEST RIVER STREET",,"MILFORD","CT","06460",7089,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","005","502","301","WEST HAVEN CITY SCHOOLS","SUPT","25 OGDEN STREET",,"WEST HAVEN","CT","06516",7308,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","2","006","004","301","NEW LONDON CITY SCHS","SUPT","134 WILLIAMS STREET",,"NEW LONDON","CT","06320",2944,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","2","006","005","301","NORWICH CITY SCHS","SUPT","MAHAN DRIVE",,"NORWICH","CT","06360",4330,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","001","001","301","BETHEL TOWN SCHS","SUPT","P. O. BOX 253",,"BETHEL","CT","06801",3185,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","002","301","BROOKFIELD TOWN SCHS","BUS MGR","POCONO RD",,"BROOKFIELD CENTER","CT","06804",2597,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","004","301","DARIEN TOWN SCHS","SUPT","P. O. BOX 1167",,"DARIEN","CT","06820",3125,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","005","301","EASTON TOWN SCHS","BUS MGR","215 CENTER RD",,"EASTON","CT","06612",812,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","006","301","FAIRFIELD TOWN SCH DIST","SUPT","P. O. BOX 220",,"FAIRFIELD","CT","06430",7186,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","007","301","GREENWICH TOWN SCHS","SUPT","290 GREENWICH AVENUE",,"GREENWICH","CT","06830",7459,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","008","301","MONROE TOWN SCHS","OFFICE OF SUPT","375 MONROE TURNPIKE",,"MONROE","CT","06468",3541,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","009","301","NEW CANAAN TOWN SCHS","SUPT","156 SO AVENUE",,"NEW CANAAN","CT","06840",3018,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","010","301","NEW FAIRFIELD PUBLIC SCHS","SUPT","11 ROUTE 37",,"NEW FAIRFIELD","CT","06812",2656,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","011","301","NEWTOWN TOWN SCHS","SUPT","11 QUEEN ST",,"NEWTOWN","CT","06470",3984,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","012","301","REDDING TOWN SCHS","SUPT","215 CENTER ROAD",,"EASTON","CT","06612",1136,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","013","301","RIDGEFIELD PUBLIC SCHOOS","SUPT OF SCHOOLS","P. O. BOX 629",,"RIDGEFIELD","CT","06877",4084,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","014","301","SHERMAN BOARD OF EDUCATION","SHERMAN SCHOOL","2 ROUTE 37 EAST",,"SHERMAN","CT","06784",355,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","015","301","STRATFORD TOWN SCHS","SUPT","1000 EAST BROADWAY",,"STRATFORD","CT","06497",6743,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","016","301","TRUMBULL TOWN SCHS","SUPT","6254 MAIN STREET",,"TRUMBULL","CT","06611",5275,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","017","301","WESTON PUBLIC SCHS","BOARD OF EDU OFFIC","37 SCHOOL RD",,"WESTON","CT","06883",1701,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","018","301","WESTPORT TOWN SCHOOLS","SUPT","110 MYRTLE AVENUE",,"WESTPORT","CT","06880",3797,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","001","019","301","WILTON TOWN SCHS","SUPT","BOX 277",,"WILTON","CT","06897",3150,"09","001","FAIRFIELD","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","002","001","301","AVON PUBLIC SCHOOLS","SUPT","34 SIMSBURY RD.",,"AVON","CT","06001",2285,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","002","301","BERLIN PUBLIC SCHOOLS","SUPT","240 KENSINGTON ROAD",,"BERLIN","CT","06037",3019,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","003","301","BLOOMFIELD TOWN SCHS","SUPT OF SCHOOLS","390 PARK AVENUE  PO BOX 7175",,"BLOOMFIELD","CT","06002",2486,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","005","301","CANTON TOWN SCHS","SUPT","39 DYER AVENUE",,"COLLINSVILLE","CT","06022",1369,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","006","301","EAST GRANBY SCHOOL SYSTEM","SUPT","33 TURKEY HILL RD",,"EAST GRANBY","CT","06026",795,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","007","301","EAST HARTFORD PUBLIC SCHS","SUPT","31 SCHOOL STREET",,"EAST HARTFORD","CT","06108",6798,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","008","301","EAST WINDSOR PUBLIC SCHOOLS","SUPT","74 SOUTH MAIN STREET",,"EAST WINDSOR","CT","06088",1454,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","009","301","ENFIELD TOWN SCHS","SUPT","27 SHAKER RD",,"ENFIELD","CT","06082",6684,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","010","301","FARMINGTON TOWN SCHS","SUPT","MONTEITH DRIVE",,"FARMINGTON","CT","06032",3575,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","011","301","GLASTONBURY TOWN SCHS","SUPT","232 WILLIAMS STREET",,"GLASTONBURY","CT","06033",5268,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","012","301","GRANBY PUBLIC SCHOOLS","BUSINESS MANAGER","11 NORTH GRANBY ROAD",,"GRANBY","CT","06035",1719,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","013","301","HARTLAND TOWN SCHS","SEC SCH BD","SO ROAD",,"EAST HARTLAND","CT","06027",314,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","014","301","MANCHESTER TOWN SCHS","SUPT","45 NO SCHOOL STREET",,"MANCHESTER","CT","06040",7754,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","015","301","MARLBOROUGH TOWN SCHS","SEC SCH BD","21 PENDLETON DRIVE",,"HEBRON","CT","06248",642,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","016","301","NEWINGTON TOWN SCHS","SUPT","131 CEDAR STREET",,"NEWINGTON","CT","06111",4052,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","017","301","PLAINVILLE TOWN SCHS","SUPT","47 ROBERT HOLCOMB WAY",,"PLAINVILLE","CT","06062",2543,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","018","301","ROCKY HILL TOWN SCHS","ASST SUPT BUSINESS AFFAIRS","ADMINISTRATION BLDG","CHURCH STREET","ROCKY HILL","CT","06067",2255,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","019","301","SIMSBURY PUBLIC SCHOOLS","SUPT","933 HOPMEADOW STREET",,"SIMSBURY","CT","06070",4286,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","020","301","SOUTHINGTON TOWN SCHS","SUPT","49 BEECHER STREET",,"SOUTHINGTON","CT","06489",6441,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","021","301","SOUTH WINDSOR PUBLIC SCHOOLS","BUSINESS MANAGER","1737 MAIN STREET",,"SOUTH WINDSOR","CT","06074",4351,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","022","301","SUFFIELD TOWN SCHS","SUPT","350 MOUNTAIN ROAD",,"SUFFIELD","CT","06078",1963,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","023","301","WEST HARTFORD PUBLIC SCHS","SUPT","28 SOUTH MAIN STREET",,"WEST HARTFORD","CT","06107",8477,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","024","301","WETHERSFIELD TOWN SCHS","SUPT","51 WILLOW STREET",,"WETHERSFIELD","CT","06109",3090,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","025","301","WINDSOR TOWN SCH DIST","SUPT","P O BOX 10",,"WINDSOR","CT","06095",4467,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","002","026","301","WINDSOR LOCKS TOWN SCHS","SUPT","50 CHURCH STREET",,"WINDSOR LOCKS","CT","06096",1839,"09","003","HARTFORD","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","003","001","301","BARKHAMSTED TOWN SCHS","SUPT OF SCHS","CENTRAL AVE-EXT ANNEX",,"WINSTED","CT","06098",354,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","004","301","CANAAN TOWN SCHS","SUPT","WARREN TURNPIKE ROAD",,"FALLS VILLAGE","CT","06031",144,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","005","301","COLEBROOK TOWN SCHS","SUPT","P. O. BOX 9",,"COLEBROOK","CT","06021",139,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","006","301","CORNWALL CONS SCHOOL","BOARD CLERK","5 CREAM HILL ROAD",,"WEST CORNWALL","CT","06796",168,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","009","301","KENT TOWN SCHS","SEC SCH BD","WARREN TURNPIKE ROAD",,"FALLS VILLAGE","CT","06031",305,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","010","301","LITCHFIELD TOWN SCHS","SUPT","PLUMB HILL",,"LITCHFIELD","CT","06759",1258,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","012","301","NEW HARTFORD PUBLIC SCHS","SUPT","P. O. BOX 315",,"NEW HARTFORD","CT","06057",627,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","013","301","NEW MILFORD TOWN SCHS","SUPT","50 EAST STREET",,"NEW MILFORD","CT","06776",4660,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","014","301","NORFOLK TOWN SCHS","SUPT OF SCH","CENTRAL AVE-EXT ANNEX",,"WINSTED","CT","06098",185,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","015","301","NORTH CANAAN TOWN SCHS","SUPT","WARREN TURNPIKE ROAD",,"FALLS VILLAGE","CT","06031",430,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","016","301","PLYMOUTH TOWN SCHS","SUPT","70 EAST MAIN STREET",,"TERRYVILLE","CT","06786",1969,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","018","301","SALISBURY CENTRAL SCHOOL","SUPT","WARREN TURNPIKE ROAD",,"FALLS VILLAGE","CT","06031",433,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","019","301","SHARON TOWN SCHS","SEC SCH BD","WARREN TURNPIKE ROAD",,"FALLS VILLAGE","CT","06031",293,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","020","301","THOMASTON PUBLIC SCHS","SUPT","BOX 166",,"THOMASTON","CT","06787",1147,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","023","301","WATERTOWN TOWN SCHS","SUPT","10 DEFOREST STREET",,"WATERTOWN","CT","06795",3486,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","003","024","301","WINCHESTER PUBLIC SCHS","SUPT","338 MAIN STREET",,"WINSTED","CT","06098",1249,"09","005","LITCHFIELD","CENSUS COUNTY",,,
"07","3","004","001","301","CHESTER TOWN SCHS","SUPT","BOX 187 WINTHROP ROAD",,"DEEP RIVER","CT","06417",361,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","002","301","CLINTON TWN SCHS","SUPT","112 GLENWOOD ROAD",,"CLINTON","CT","06413",2255,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","003","301","CROMWELL TOWN SCHS","SUPT","MANN MEMORIAL DRIVE",,"CROMWELL","CT","06416",1791,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","004","301","DEEP RIVER TOWN SCHOOLS","SECY SCH BD","BOX 187 WINTROP ROAD",,"DEEP RIVER","CT","06417",417,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","006","301","EAST HADDAM TOWN SCHS","SUPT","PLAINS ROAD",,"MOODUS","CT","06469",1263,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","007","301","EAST HAMPTON TOWN SCHS","SUPERINTENDENT OF SCHOOLS","94 MAIN STREET",,"EAST HAMPTON","CT","06424",1926,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","008","301","ESSEX TOWN SCHOOLS","SUPT","BOX 187","WINTHROP ROAD","DEEP RIVER","CT","06417",497,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","012","301","OLD SAYBROOK PUBLIC SCHS","SUPT OF SCHOOLS","50 SHEFFIELD STREET",,"OLD SAYBROOK","CT","06475",1283,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","013","301","PORTLAND TOWN SCHS","SUPT OF SCHS","BOX 231",,"PORTLAND","CT","06480",1274,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","004","014","301","WESTBROOK TOWN SCHS","DAISY-INGRAHAM SCHOOL","ROGER GOODSPEED DRIVE",,"WESTBROOK","CT","06498",825,"09","007","MIDDLESEX","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","005","002","301","BETHANY COMMUNITY SCHS","SUPT","44 PECK ROAD",,"BETHANY","CT","06525",502,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","003","301","BRANFORD TOWN SCHS","SUPT","33 LAUREL STREET",,"BRANFORD","CT","06405",3613,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","004","301","CHESHIRE TOWN SCHS","SUPT","29 MAIN ST",,"CHESHIRE","CT","06410",4513,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","005","301","EAST HAVEN TOWN SCHS","SUPT","HUDSON STREET",,"EAST HAVEN","CT","06512",3905,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","006","301","GUILFORD PUBLIC SCHS","SUPT","P. O. BOX 367",,"GUILFORD","CT","06437",3492,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","007","301","HAMDEN TOWN SCHS","SUPT","60 PUTNAM AVENUE",,"HAMDEN","CT","06517",6267,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","008","301","MADISON PUBLIC SCHS","SUPT","P. O. DRAWER 71",,"MADISON","CT","06443",2950,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","011","301","NORTH BRANFORD TOWN SCHS","SUPT","P. O. BOX 129 MIDDLETOWN AVE",,"NORTHFORD","CT","06472",2302,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","012","301","NORTH HAVEN TOWN SCHS","SUPT","ADMINISTRATION BUILDING","5 LINSLEY STREET","NORTH HAVEN","CT","06473",3337,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","013","301","ORANGE TOWN SCHS","SUPT","637 ORANGE CENTER ROAD",,"ORANGE","CT","06477",1251,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","014","301","OXFORD SCHOOLS","SUPT","429 OXFORD RD",,"OXFORD","CT","06478",1301,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","016","301","SEYMOUR TOWN SCHS","SUPT","ANNEX BUILDING","98 BANK STREET","SEYMOUR","CT","06483",2554,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","018","301","WALLINGFORD TOWN SCHS","SUPT","142 HOPE HILL ROAD",,"WALLINGFORD","CT","06492",6786,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","020","301","WOLCOTT TOWN PUB SCHS","SUPT","154 CENTER ST",,"WOLCOTT","CT","06716",2814,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","005","021","301","WOODBRIDGE PUBLIC SCHS","SUPT OF SCH","BEECHER ROAD",,"WOODBRIDGE","CT","06525",885,"09","009","NEW HAVEN","CENSUS COUNTY","5480","00","NEW-HAVEN-MERIDEN, CT"
"07","3","006","001","301","BOZRAH TOWN SCHS","SEC SCH BD","BOX 185",,"BOZRAH","CT","06334",262,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","002","301","COLCHESTER TOWN SCHS","SCH BD","OLD BACON ACADEMY","84 MAIN STREET","COLCHESTER","CT","06415",2418,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","003","301","EAST LYME PUBLIC SCHS","SUPT","P O BOX 176",,"EAST LYME","CT","06333",2844,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","004","301","FRANKLIN PUBLIC SCHS","SUPT-FRANKLIN ELEM SCH","ROUTE 207",,"NORTH FRANKLIN","CT","06254",195,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","005","301","GRISWOLD TOWN SCHS","SUPT","TOWN HALL SCHOOL STREET",,"JEWETT CITY","CT","06351",2112,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","006","301","GROTON TOWN PUBLIC SCHS","SUPT","P. O. BOX K",,"GROTON","CT","06340",6143,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","007","301","LEBANON TOWN SCHS","SEC SCH BD","P. O. BOX 166",,"LEBANON","CT","06249",1510,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","008","301","LEDYARD PUBLIC SCHOOLS","SUPT","14 BLONDER PARK BLVD",,"LEDYARD","CT","06339",3140,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","009","301","LISBON CENTRAL SCH","SUPT","15 NEWENT ROAD",,"LISBON","CT","06351",612,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","011","301","MONTVILLE TOWN SCHS","SUPT","OLD COLCHESTER ROAD",,"OAKDALE","CT","06370",2802,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","012","301","NORTH STONINGTON TOWN SCHOOLS","SUPT","PO BOX 6001",,"NO STONINGTON","CT","06359",922,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","014","301","PRESTON TOWN SCHS","SUPT","56 SCHOOLHOUSE DRIVE",,"PRESTON","CT","06365",521,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","015","301","SALEM TOWN SCHS","SUPT","200 HARTFORD ROAD",,"SALEM","CT","06420",504,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","016","301","SPRAGUE TOWN SCHS","SEC SCH BD","ROUTE 97",,"BALTIC","CT","06330",385,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","017","301","STONINGTON TOWN SCHS","SUPT","P. O. BOX 479",,"OLD MYSTIC","CT","06372",2240,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","018","301","VOLUNTOWN TOWN SCHOOLS","SEC SCH BD","BOX 128",,"VOLUNTOWN","CT","06384",344,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","006","019","301","WATERFORD TOWN SCHS","SUPT","15 ROPE FERRY ROAD",,"WATERFORD","CT","06385",2657,"09","011","NEW LONDON","CENSUS COUNTY","5520","00","NEW LONDON-NORWICH, CT-RI"
"07","3","007","001","301","ANDOVER TOWN SCHS","SEC SCH BD","21 PENDLETON DRIVE",,"HEBRON","CT","06248",280,"09","013","TOLLAND","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","007","002","301","BOLTON TOWN SCHS","PAYROLL COORDINATOR","104 NOTCH ROAD",,"BOLTON","CT","06043",849,"09","013","TOLLAND","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","007","003","301","COLUMBIA TOWN SCHS","SEC SCH BD","P. O. BOX 166",,"COLUMBIA","CT","06237",655,"09","013","TOLLAND","CENSUS COUNTY","3280","00","HARTFORD, CT"
"07","3","007","004","301","COVENTRY PUBLIC SCHOOLS","SUPT","78 RIPLEY HILL ROAD",,"COVENTRY","CT","06238",1903,"09","013","TOLLAND","CENSUS COUNTY","3280","00","HARTFORD, CT"
