"STATE CODE","TYPE CODE","COUNTY CODE","UNIT CODE","NAME","POLITICAL DESCRIPTION","TITLE","ADDRESS 1","ADDRESS 2","CITY","STATE AB","ZIP","POPULATION 1996","FIPS STATE","FIPS COUNTY","FIPS PLACE","COUNTY AREA NAME","COUNTY AREA TYPE","FIPS MSA","FIPS CMSA","MSA POPULAR NAME"
"01","2","027","002","BREWTON","CITY","MAYOR","P. O. BOX 368",,"BREWTON","AL","36427",5952,"01","053","09208","ESCAMBIA","COUNTY",,,
"01","2","027","003","EAST BREWTON","CITY","MAYOR","P. O. BOX 2010",,"EAST BREWTON","AL","36427",2561,"01","053","22216","ESCAMBIA","COUNTY",,,
"01","2","027","004","FLOMATON","TOWN","MAYOR","P. O. BOX 632",,"FLOMATON","AL","36441",1808,"01","053","26824","ESCAMBIA","COUNTY",,,
"01","2","027","501","POLLARD","TOWN","MAYOR","ROUTE 1 BOX 425",,"POLLARD","AL","36441",99,"01","053","61536","ESCAMBIA","COUNTY",,,
"01","2","027","801","RIVERVIEW","TOWN","MAYOR","ROUTE 3 BOX 24",,"E BREWTON","AL","36426",95,"01","053","65016","ESCAMBIA","COUNTY",,,
"01","2","028","001","ALTOONA","TOWN","MAYOR","P. O. BOX 275",,"ALTOONA","AL","35952",938,"01","055","01660","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","002","ATTALLA","CITY","MAYOR","612 NORTH 4TH STREET",,"ATTALLA","AL","35954",6865,"01","055","03028","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","003","GADSDEN","CITY","MAYOR","P. O. BOX 267",,"GADSDEN","AL","35999",41155,"01","055","28696","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","004","GLENCOE","CITY","SUPERVISOR","119 LONE BEND ROAD",,"GLENCOE","AL","35905",5024,"01","055","29992","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","005","HOKES BLUFF","CITY","MAYOR","3301 ALFORD BEND",,"HOKES BLUFF","AL","35903",4416,"01","055","35392","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","006","RAINBOW CITY","CITY","MAYOR","3700 RAINBOW DRIVE",,"RAINBOW CITY","AL","35901",8492,"01","055","63288","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","007","REECE CITY","TOWN","MAYOR","1023 VALLEY DRIVE",,"ATTALLA","AL","35954",682,"01","055","63984","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","008","WALNUT GROVE","TOWN","MAYOR","P. O. BOX 100",,"WALNUT GROVE","AL","35990",747,"01","055","79728","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","501","SOUTHSIDE","CITY","MAYOR","2255 HIGHWAY 77",,"SOUTHSIDE","AL","35901",6622,"01","055","71832","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","801","MOUNTAINBORO","TOWN","SUPERVISOR","11 NORTH MAIN STREET",,"BOAZ","AL","35957",262,"01","055","51672","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","802","SARDIS CITY","TOWN","CITY CLERK","1335 SARDIS DRIVE",,"BOAZ","AL","35957",1401,"01","055","68280","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","028","901","RIDGEVILLE","TOWN","MAYOR","225 MAIN STREET",,"ATTALIA","AL","35954",185,"01","055","64656","ETOWAH","COUNTY","2880","00","GADSDEN, AL"
"01","2","029","001","BERRY","TOWN","MAYOR","P. O. BOX 458",,"BERRY","AL","35546",1243,"01","057","05932","FAYETTE","COUNTY",,,
"01","2","029","002","FAYETTE","CITY","MAYOR","102 2ND AVE SE",,"FAYETTE","AL","35555",4675,"01","057","25840","FAYETTE","COUNTY",,,
"01","2","029","501","GLEN ALLEN","TOWN","MAYOR","P. O. BOX 42",,"GLEN ALLEN","AL","35559",363,"01","057","29944","FAYETTE","COUNTY",,,
"01","2","029","901","BELK","TOWN","MAYOR","BOX 1",,"BELK","AL","35545",262,"01","057","05164","FAYETTE","COUNTY",,,
"01","2","030","001","HODGES","TOWN","MAYOR","P. O. BOX 87",,"HODGES","AL","35571",279,"01","059","35200","FRANKLIN","COUNTY",,,
"01","2","030","002","PHIL CAMPBELL","TOWN","MAYOR","P. O. BOX 489",,"PHIL CAMPBELL","AL","35581",1349,"01","059","59496","FRANKLIN","COUNTY",,,
"01","2","030","003","RED BAY","CITY","MAYOR","P. O. BOX 2002",,"RED BAY","AL","35582",3576,"01","059","63576","FRANKLIN","COUNTY",,,
"01","2","030","004","RUSSELLVILLE","CITY","MAYOR","P. O. BOX 1148",,"RUSSELLVILLE","AL","35653",8343,"01","059","67056","FRANKLIN","COUNTY",,,
"01","2","030","005","VINA","TOWN","MAYOR","BOX 35",,"VINA","AL","35593",366,"01","059","78984","FRANKLIN","COUNTY",,,
"01","2","031","001","BLACK","TOWN","MAYOR","BOX 301",,"BLACK","AL","36314",185,"01","061","07120","GENEVA","COUNTY",,,
"01","2","031","002","COFFEE SPRINGS","TOWN","MAYOR","P. O. BOX 8",,"COFFEE SPRINGS","AL","36318",296,"01","061","16240","GENEVA","COUNTY",,,
"01","2","031","003","GENEVA","CITY","MAYOR","P. O. BOX 37",,"GENEVA","AL","36340",4836,"01","061","29464","GENEVA","COUNTY",,,
"01","2","031","004","HARTFORD","CITY","MAYOR","203 WEST MAIN STREET",,"HARTFORD","AL","36344",2491,"01","061","33424","GENEVA","COUNTY",,,
"01","2","031","005","MALVERN","TOWN","MAYOR","P. O. BOX 98",,"MALVERN","AL","36349",590,"01","061","46264","GENEVA","COUNTY",,,
"01","2","031","006","SAMSON","CITY","MAYOR","104 EAST MAIN STREET",,"SAMSON","AL","36477",2211,"01","061","67800","GENEVA","COUNTY",,,
"01","2","031","007","SLOCOMB","CITY","CLERK","P O BOX 320",,"SLOCOMB","AL","36375",1969,"01","061","71040","GENEVA","COUNTY",,,
"01","2","031","502","EUNOLA","TOWN","MAYOR","P O BOX 146",,"GENEVA","AL","36340",210,"01","061","24616","GENEVA","COUNTY",,,
"01","2","032","001","BOLIGEE","TOWN","MAYOR","P. O. BOX 245",,"BOLIGEE","AL","35443",250,"01","063","08104","GREENE","COUNTY",,,
"01","2","032","002","EUTAW","CITY","MAYOR","P. O. BOX 431",,"EUTAW","AL","35462",2295,"01","063","24664","GREENE","COUNTY",,,
"01","2","032","601","UNION","TOWN","MAYOR","T 3 PO BOX 66",,"EUTAW","AL","35462",313,"01","063","77616","GREENE","COUNTY",,,
"01","2","032","901","FORKLAND","TOWN","TOWN CLERK","P. O. BOX 126",,"FORKLAND","AL","36740",655,"01","063","27376","GREENE","COUNTY",,,
"01","2","033","001","AKRON","TOWN","MAYOR","P O BOX 8",,"AKRON","AL","35441",476,"01","065","00676","HALE","COUNTY",,,
"01","2","033","002","GREENSBORO","CITY","MAYOR","P. O. DRAWER I",,"GREENSBORO","AL","36744",3073,"01","065","31720","HALE","COUNTY",,,
"01","2","033","003","MOUNDVILLE","TOWN","MAYOR","P. O. BOX 98",,"MOUNDVILLE","AL","35474",1355,"01","065","51648","HALE","COUNTY",,,
"01","2","033","004","NEWBERN","TOWN","MAYOR","RT 1 ,  BOX 85",,"NEWBERN","AL","36765",221,"01","065","53784","HALE","COUNTY",,,
"01","2","034","001","ABBEVILLE","CITY","MAYOR","P. O. BOX 427",,"ABBEVILLE","AL","36310",3015,"01","067","00124","HENRY","COUNTY",,,
"01","2","034","002","HEADLAND","CITY","CITY CLERK","P O BOX 36",,"HEADLAND","AL","36345",3380,"01","067","33856","HENRY","COUNTY",,,
"01","2","034","003","NEWVILLE","TOWN","MAYOR","P. O. BOX 119",,"NEWVILLE","AL","36353",496,"01","067","54600","HENRY","COUNTY",,,
"01","2","034","801","HALEBURG","TOWN","MAYOR","RT 1, BOX 86-C",,"COLUMBIA","AL","36319",91,"01","067","32656","HENRY","COUNTY",,,
"01","2","035","001","ASHFORD","CITY","MAYOR","P. O. DRAWER 428",,"ASHFORD","AL","36312",1968,"01","069","02836","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","002","COLUMBIA","TOWN","MAYOR","P O BOX 250",,"COLUMBIA","AL","36319",933,"01","069","16744","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","003","COTTONWOOD","TOWN","MAYOR","P. O. BOX 447",,"COTTONWOOD","AL","36320",1313,"01","069","17824","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","004","DOTHAN","CITY","MAYOR","P. O. BOX 2128",,"DOTHAN","AL","36303",55944,"01","069","21184","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","005","GORDON","TOWN","MAYOR","P. O. BOX 46",,"GORDON","AL","36343",483,"01","069","30760","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","006","MADRID","TOWN","MAYOR","ROUTE 1 BOX C-1",,"COTTONWOOD","AL","36320",234,"01","069","45904","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","007","WEBB","TOWN","MAYOR","P. O. BOX 127",,"WEBB","AL","36376",1040,"01","069","80376","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","301","REHOBETH","TOWN","MAYOR","GENERAL DELIVERY",,"REHOBETH","AL","36320",0,"01","069","64152","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","501","AVON","TOWN","MAYOR","ROUTE 1",,"ASHFORD","AL","36312",489,"01","069","03364","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","502","KINSEY","TOWN","TOWN CLERK","ROUTE #9 BOX 177A",,"KINSEY","AL","36303",1686,"01","069","40072","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","503","COWARTS","TOWN","MAYOR","P. O. BOX 69",,"COWARTS","AL","36321",1431,"01","069","18088","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","035","801","TAYLOR","TOWN","TOWN CLERK","RT 7 BOX 402",,"DOTHAN","AL","36301",1648,"01","069","75096","HOUSTON","COUNTY","2180","00","DOTHAN, AL"
"01","2","036","001","BRIDGEPORT","CITY","MAYOR","P. O. BOX 86",,"BRIDGEPORT","AL","35740",2936,"01","071","09328","JACKSON","COUNTY",,,
"01","2","036","002","HOLLYWOOD","TOWN","MAYOR","P. O. BOX 240",,"HOLLYWOOD","AL","35752",914,"01","071","35632","JACKSON","COUNTY",,,
"01","2","036","003","PAINT ROCK","TOWN","MAYOR","P O BOX 143",,"PAINT ROCK","AL","35764",222,"01","071","57696","JACKSON","COUNTY",,,
"01","2","036","004","PISGAH","TOWN","MAYOR","P. O. BOX 2",,"PISGAH","AL","35765",685,"01","071","60720","JACKSON","COUNTY",,,
"01","2","036","005","SCOTTSBORO","CITY","OFFICE MANAGER","P. O. BOX 550",,"SCOTTSBORO","AL","35768",14133,"01","071","68736","JACKSON","COUNTY",,,
"01","2","036","006","SECTION","TOWN","MAYOR","P. O. BOX 310",,"SECTION","AL","35771",817,"01","071","69000","JACKSON","COUNTY",,,
"01","2","036","007","STEVENSON","CITY","MAYOR","104 KENTUCKY AVENUE",,"STEVENSON","AL","35772",2181,"01","071","73080","JACKSON","COUNTY",,,
"01","2","036","008","WOODVILLE","TOWN","MAYOR","P. O. BOX 94",,"WOODVILLE","AL","35776",720,"01","071","83664","JACKSON","COUNTY",,,
"01","2","036","201","HY-TOP","TOWN","MAYOR","30332 AL HWY 79",,"SCOTTSBORO","AL","35768",318,"01","071","37264","JACKSON","COUNTY",,,
"01","2","036","202","PLEASANT GROVES","TOWN","MAYOR","ROUTE 2",,"WOODVILLE","AL","35776",498,"01","071","61038","JACKSON","COUNTY",,,
"01","2","036","401","SKYLINE","TOWN","MAYOR","RT 1 BOX 389",,"SCOTTSBORO","AL","35768",793,"01","071","70896","JACKSON","COUNTY",,,
"01","2","036","601","LANGSTON","TOWN","MAYOR","P. O. BOX 33",,"LANGSTON","AL","35755",220,"01","071","41368","JACKSON","COUNTY",,,
"01","2","036","701","DUTTON","TOWN","MAYOR","P. O. BOX 6",,"DUTTON","AL","35744",253,"01","071","21952","JACKSON","COUNTY",,,
"01","2","037","001","ADAMSVILLE","CITY","CITY CLERK","P. O. BOX 309",,"ADAMSVILLE","AL","35005",5065,"01","073","00460","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","002","BESSEMER","CITY","PRES OF CITY COMM","1800 3RD AVENUE NORTH",,"BESSEMER","AL","35020",31234,"01","073","05980","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","003","BIRMINGHAM","CITY","DIRECTOR OF FINANCE","205 CITY HALL",,"BIRMINGHAM","AL","35203",258543,"01","073","07000","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","004","BRIGHTON","CITY","MAYOR","3700 MAIN STREET",,"BRIGHTON","AL","35020",4339,"01","073","09400","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","005","BROOKSIDE","TOWN","MAYOR","P. O. BOX 142",,"BROOKSIDE","AL","35036",1354,"01","073","09736","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","007","CARDIFF","TOWN","MAYOR","P. O. BOX 38",,"CARDIFF","AL","35041",70,"01","073","12040","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","008","FAIRFIELD","CITY","MAYOR","P. O. DRAWER 437",,"FAIRFIELD","AL","35064",11490,"01","073","25120","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","009","FULTONDALE","CITY","MAYOR","P. O. BOX 699",,"FULTONDALE","AL","35068",6538,"01","073","28552","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","010","GARDENDALE","CITY","MAYOR","P. O. BOX 889",,"GARDENDALE","AL","35071",9568,"01","073","29056","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","011","GRAYSVILLE","CITY","MAYOR","P O DAWER NO 130",,"GRAYSVILLE","AL","35073",2147,"01","073","31384","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","012","HOMEWOOD","CITY","MAYOR","P. O. BOX 59666",,"HOMEWOOD","AL","35259",23156,"01","073","35800","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","013","IRONDALE","CITY","MAYOR","101 SO 20TH ST",,"IRONDALE","AL","35210",9214,"01","073","37864","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","014","KIMBERLY","TOWN","MAYOR","P. O. BOX 206",,"KIMBERLY","AL","35091",1188,"01","073","39856","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","015","LEEDS","CITY","MAYOR","P. O. BOX 126",,"LEEDS","AL","35094",10480,"01","073","41968","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","016","LIPSCOMB","CITY","MAYOR","512 AVENUE H",,"LIPSCOMB","AL","35020",2893,"01","073","43336","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","017","MIDFIELD","CITY","CLERK","725 BESSMER SUPER HIGHWAY",,"MIDFIELD","AL","35228",5301,"01","073","48376","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","018","MORRIS","TOWN","MAYOR","P. O. BOX 163",,"MORRIS","AL","35116",1657,"01","073","51456","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","019","MOUNTAIN BROOK","CITY","CITY CLERK","P. O. BOX 130009",,"BIRMINGHAM","AL","35213",18992,"01","073","51696","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","020","MULGA","TOWN","MAYOR","P. O. BOX 549",,"MULGA","AL","35118",267,"01","073","52776","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","021","NORTH JOHNS","TOWN","CLERK","P O BOX 156",,"ADGER","AL","35006",176,"01","073","55152","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","022","PLEASANT GROVE","CITY","CITY CLERK","P O BOX 128",,"PLEASANT GROVE","AL","35127",8905,"01","073","61008","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","023","TARRANT","CITY","MAYOR","1604 PINSON VALLEY PARKWAY",,"TARRANT","AL","35217",7554,"01","073","74976","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","024","TRAFFORD","TOWN","MAYOR","P. O. BOX 97",,"TRAFFORD","AL","35172",719,"01","073","76680","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","025","TRUSSVILLE","CITY","MAYOR","P. O. BOX 159",,"TRUSSVILLE","AL","35173",10796,"01","073","76944","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","026","VESTAVIA HILLS","CITY","MAYOR","513 MONTGOMERY HWY",,"BIRMINGHAM","AL","35216",20384,"01","073","78552","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","027","WARRIOR","CITY","MAYOR","215 MAIN STREET",,"WARRIOR","AL","35180",3361,"01","073","79944","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","501","COUNTY LINE","TOWN","HOUSTON CALVERT MAYOR","RT 1",,"TRAFFORD","AL","35172",214,"01","073","17968","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","502","MAYTOWN","TOWN","MAYOR","BOX 124",,"MULGA","AL","35118",649,"01","073","47728","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","504","HUEYTOWN","CITY","MAYOR","P. O. DRAWER C",,"HUEYTOWN","AL","35020",15122,"01","073","36448","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","701","SYLVAN SPRINGS","TOWN","MAYOR","300 TOWN HALL DR",,"SYLVAN SPRINGS","AL","35118",1498,"01","073","74424","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","702","WEST JEFFERSON","TOWN","MAYOR","7076 WEST JEFFERSON",,"QUINTON","AL","35130",413,"01","073","81336","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","037","801","HOOVER","CITY","FINANCE DIRECTOR","1699 MONTGOMERY HIGHWAY",,"BIRMINGHAM","AL","35216",55464,"01","073","35896","JEFFERSON","COUNTY","1000","00","BIRMINGHAM, AL"
"01","2","038","001","BEAVERTON","TOWN","CLERK J N WHITE","P. O. BOX 70",,"BEAVERTON","AL","35544",319,"01","075","04948","LAMAR","COUNTY",,,
"01","2","038","002","DETROIT","TOWN","MAYOR","P. O. BOX 114",,"DETROIT","AL","35552",273,"01","075","20392","LAMAR","COUNTY",,,
"01","2","038","003","KENNEDY","TOWN","MAYOR","P. O. BOX 70",,"KENNEDY","AL","35574",520,"01","075","39520","LAMAR","COUNTY",,,
"01","2","038","004","MILLPORT","TOWN","MAYOR","P. O. BOX M",,"MILLPORT","AL","35576",1199,"01","075","48808","LAMAR","COUNTY",,,
"01","2","038","005","SULLIGENT","CITY","MAYOR","P. O. BOX 365",,"SULLIGENT","AL","35586",1811,"01","075","73728","LAMAR","COUNTY",,,
"01","2","038","006","VERNON","CITY","MAYOR","P. O. BOX 357",,"VERNON","AL","35592",2166,"01","075","78480","LAMAR","COUNTY",,,
"01","2","039","001","FLORENCE","CITY","OFFICE OF THE CITY CLERK-TREAS","P. O. BOX 98",,"FLORENCE","AL","35631",38999,"01","077","26896","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","002","ROGERSVILLE","TOWN","MAYOR","P. O. BOX 540",,"ROGERSVILLE","AL","35652",1140,"01","077","66216","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","003","WATERLOO","TOWN","MAYOR","P. O. BOX 38",,"WATERLOO","AL","35677",251,"01","077","80064","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","501","KILLEN","TOWN","MAYOR","P. O. BOX 27",,"KILLEN","AL","35645",1065,"01","077","39784","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","502","LEXINGTON","TOWN","CITY CLERK","P. O. BOX 457",,"LEXINGTON","AL","35648",827,"01","077","42640","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","801","ST FLORIAN","TOWN","MAYOR","ROUTE 11 BOX 41",,"FLORENCE","AL","35630",484,"01","077","67536","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","039","901","ANDERSON","TOWN","TOWN CLERK","P. O. BOX 95",,"ANDERSON","AL","35610",342,"01","077","01756","LAUDERDALE","COUNTY","2650","00","FLORENCE, AL"
"01","2","040","001","COURTLAND","TOWN","MAYOR","P. O. BOX 160",,"COURTLAND","AL","35618",832,"01","079","18040","LAWRENCE","COUNTY","2030","00","DECATUR, AL"
"01","2","040","002","HILLSBORO","TOWN","MAYOR","P O BOX 10",,"HILLSBORO","AL","35643",575,"01","079","34816","LAWRENCE","COUNTY","2030","00","DECATUR, AL"
"01","2","040","003","MOULTON","CITY","MAYOR","14220 COURT STREET",,"MOULTON","AL","35650",3256,"01","079","51600","LAWRENCE","COUNTY","2030","00","DECATUR, AL"
"01","2","040","004","TOWN CREEK","TOWN","MAYOR","P O BOX 190",,"TOWN CREEK","AL","35672",1365,"01","079","76584","LAWRENCE","COUNTY","2030","00","DECATUR, AL"
"01","2","040","601","NORTH COURTLAND","TOWN","MAYOR","P O BOX 93",,"COURTLAND","AL","35618",1043,"01","079","55044","LAWRENCE","COUNTY","2030","00","DECATUR, AL"
"01","2","041","001","AUBURN","CITY","CITY CLERK","P. O. BOX 511",,"AUBURN","AL","36831",37664,"01","081","03076","LEE","COUNTY",,,
"01","2","041","002","OPELIKA","CITY","CITY CLERK","P. O. BOX 390",,"OPELIKA","AL","36803",24041,"01","081","57048","LEE","COUNTY",,,
"01","2","041","901","LOACHAPOKA","TOWN","MAYOR","P. O. BOX 122",,"LOACHAPOKA","AL","36865",250,"01","081","43744","LEE","COUNTY",,,
"01","2","042","001","ARDMORE","TOWN","MAYOR","P. O. BOX 151",,"ARDMORE","AL","35739",1141,"01","083","02260","LIMESTONE","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","042","002","ATHENS","CITY","CITY CLERK","P O BOX 1089",,"ATHENS","AL","35611",19112,"01","083","02956","LIMESTONE","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","042","003","ELKMONT","TOWN","MAYOR","P. O. BOX 387",,"ELKMONT","AL","35620",406,"01","083","23488","LIMESTONE","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","042","004","MOORESVILLE","TOWN","MAYOR","P. O. BOX 42",,"MOORESVILLE","AL","35649",56,"01","083","51264","LIMESTONE","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","042","501","LESTER","TOWN","MAYOR","P. O. BOX 25",,"LESTER","AL","35647",97,"01","083","42352","LIMESTONE","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","043","001","FORT DEPOSIT","TOWN","MAYOR","PAUL E. CRAIG",,"FORT DEPOSIT","AL","36032",1204,"01","085","27520","LOWNDES","COUNTY",,,
"01","2","043","201","GORDONVILLE","TOWN","CLERK","P. O. BOX 659",,"HAYNEVILLE","AL","36040",400,"01","085",,"LOWNDES","COUNTY",,,
"01","2","043","601","MOSSES","TOWN","MAYOR","P O BOX 296",,"HAYNEVILLE","AL","36040",1090,"01","085","51520","LOWNDES","COUNTY",,,
"01","2","043","602","WHITE HALL","TOWN","MAYOR","R R 1 BOX 191-B",,"HAYNEVILLE","AL","36040",818,"01","085","81912","LOWNDES","COUNTY",,,
"01","2","043","701","BENTON","TOWN","MAYOR","P. O. BOX 29",,"BENTON","AL","36785",40,"01","085","05692","LOWNDES","COUNTY",,,
"01","2","043","702","LOWNDESBORO","TOWN","MAYOR","P. O. BOX 130",,"LOWNDESBORO","AL","36752",131,"01","085","44536","LOWNDES","COUNTY",,,
"01","2","043","801","HAYNEVILLE","TOWN","MAYOR","P. O. BOX 365",,"HAYNEVILLE","AL","36040",957,"01","085","33712","LOWNDES","COUNTY",,,
"01","2","044","001","NOTASULGA","TOWN","MAYOR","P. O. BOX 207",,"NOTASULGA","AL","36866",925,"01","087","55440","MACON","COUNTY",,,
"01","2","044","002","TUSKEGEE","CITY","MAYOR","101 FONVILLE STREET",,"TUSKEGEE","AL","36083",11504,"01","087","77304","MACON","COUNTY",,,
"01","2","044","401","SHORTER","TOWN","MAYOR","P O BOX 117",,"SHORTER","AL","36075",432,"01","087","70128","MACON","COUNTY",,,
"01","2","044","901","FRANKLIN","TOWN","MAYOR","RT 3 BOX 882",,"TUSKEGEE","AL","36083",142,"01","087","28024","MACON","COUNTY",,,
"01","2","045","001","HUNTSVILLE","CITY","MAYOR","P O BOX 308",,"HUNTSVILLE","AL","35804",170424,"01","089","37000","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","045","002","MADISON","CITY","CITY COUNCIL","100 HUGHES ROAD",,"MADISON","AL","35758",23620,"01","089","45784","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","045","003","NEW HOPE","CITY","MAYOR","P O BOX 419",,"NEW HOPE","AL","35760",2838,"01","089","54168","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","045","501","GURLEY","TOWN","MAYOR","P. O. BOX 128",,"GURLEY","AL","35748",1189,"01","089","32440","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","045","701","TRIANA","TOWN","TOWN CLERK","640 SIXTH STREET TRIANA",,"MADISON","AL","35758",616,"01","089","76824","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
"01","2","045","801","OWENS CROSS ROADS","TOWN","MAYOR","P. O. BOX 158",,"OWENS CROSS ROADS","AL","35763",885,"01","089","57504","MADISON","COUNTY","3440","00","HUNTSVILLE, AL"
